,endTime,artistName,trackName,msPlayed
8785,2021-08-09 04:32,Pritam,Pee Loon,285686
8786,2021-08-09 07:05,Pritam,Pee Loon,285436
8787,2021-08-09 07:12,Pritam,Pee Loon,285686
8788,2021-08-09 07:20,Pritam,Pee Loon,285686
8789,2021-08-09 08:08,Pritam,Pee Loon,285686
8790,2021-08-09 11:07,A.R. Rahman,Elay Jelle,306224
8791,2021-08-09 11:10,M. M. Keeravani,Duvvina Talane,186659
8792,2021-08-09 11:15,Karthik,Naa Pere Kanchanamaala,3511
8793,2021-08-09 11:15,Sandeep,Manmadhude,271803
8794,2021-08-09 11:15,Shankar Mahadevan,Sande Poddu,6576
8795,2021-08-09 11:20,Karthik,Naa Pere Kanchanamaala,319759
8796,2021-08-09 11:26,Chiranjeevi,Chaila Chaila,365280
8797,2021-08-09 11:27,Adnan Sami,Ye Jilla,7726
8798,2021-08-09 11:28,Devi Sri Prasad,Thellarindoi,69164
8799,2021-08-09 11:34,Malathi,Vangathota,204240
8800,2021-08-09 11:38,Mamta Mohandas,Akalesthey,258967
8801,2021-08-09 11:43,Jeans Srinivas,Bommanu Geesthey,234550
8802,2021-08-09 12:12,Mani Sharma,Sada Siva,5589
8803,2021-08-09 13:47,Naresh Iyer,Nenu Nuvvantu,645
8804,2021-08-09 13:47,Siddharth,Apudo Ipudo,208
8805,2021-08-09 13:47,Baba Sehgal,Jalsa Jalsa,854
8806,2021-08-09 13:47,Mani Sharma,Sada Siva,1088
8807,2021-08-09 13:47,Devi Sri Prasad,Uppenantha,450
8808,2021-08-09 13:47,Mano,Gappu Chippu,92
8809,2021-08-09 14:11,Mani Sharma,Pileche,89560
8810,2021-08-09 15:40,KK,My Heart,2402
8811,2021-08-09 15:40,Jassie Gift,Adirey Adirey,641
8812,2021-08-09 15:40,Sagar,Chinnaga Chinnaga,15740
8813,2021-08-09 15:40,Sagar,Chinnaga Chinnaga,0
8814,2021-08-09 15:40,S. P. Balasubrahmanyam,Jai Jai Ganesha,1138
8815,2021-08-09 15:40,S. P. Balasubrahmanyam,Jai Jai Ganesha,0
8816,2021-08-09 15:40,Devi Sri Prasad,Baby He Loves You,360
8817,2021-08-09 15:40,Shankar Mahadevan,Thillana,984
8818,2021-08-09 15:40,Mallikarjun,Joole Joole,483
8819,2021-08-09 15:40,Devi Sri Prasad,Karige Loga,7137
8820,2021-08-09 15:41,Shankar Mahadevan,Akasam Ammayaithe,6265
8821,2021-08-09 15:42,Shankar Mahadevan,Parare Parare,1453
8822,2021-08-09 15:42,Karthik,Sa Sa Sye,1162
8823,2021-08-09 15:42,Sagar,Gusa Gusa,2240
8824,2021-08-09 15:42,KK,Dai Dai Dhamma,6381
8825,2021-08-09 15:42,Devi Sri Prasad,Naa Peru Meenakumari,2577
8826,2021-08-09 15:42,Tippu,Chakkani Bike Undi,1400
8827,2021-08-09 15:42,Udit Narayan,Vanochhenante,596
8828,2021-08-09 15:42,Karthik,Maha Muddu,2360
8829,2021-08-09 15:48,Devi Sri Prasad,Allegro,323360
8830,2021-08-09 16:03,Devi Sri Prasad,Allegro,258480
8831,2021-08-09 16:45,Devi Sri Prasad,Allegro,325283
8832,2021-08-09 16:48,Palakkad Shreeram|Rita,Deva Devam,104504
8833,2021-08-09 16:53,Devi Sri Prasad,Karige Loga,283075
8834,2021-08-09 17:01,Devi Sri Prasad,Allegro,346309
8835,2021-08-09 17:13,Jeans Srinivas,Bommanu Geesthey,29240
8836,2021-08-10 01:11,Pritam,Te Amo (Duet),284723
8837,2021-08-10 01:17,Pritam,Saware,2353
8838,2021-08-10 01:17,Atif Aslam,Tu Jaane Na,341933
8839,2021-08-10 01:17,Javed Ali,Guzarish,0
8840,2021-08-10 01:23,Roop Kumar Rathod,Tujh Mein Rab Dikhta Hai,281573
8841,2021-08-10 01:23,Vishal-Shekhar,Ishq Wala Love,2510
8842,2021-08-10 01:26,Sachin-Jigar,Saibo,195253
8843,2021-08-10 01:31,Pritam,Tum Se Hi,321225
8844,2021-08-10 01:36,Arijit Singh,Mast Magan,280161
8845,2021-08-10 01:39,Dominique Cerejo,Sooraj Ki Baahon Mein,202919
8846,2021-08-10 01:46,Atif Aslam,Tera Hone Laga Hoon,299827
8847,2021-08-10 01:51,Vishal-Shekhar,Bahara,325706
8848,2021-08-10 01:55,Amit Trivedi,Just Go to Hell Dil,50445
8849,2021-08-10 01:55,Pritam,O Meri Jaan,86696
8850,2021-08-10 01:59,Rashid Ali,Kabhi Kabhi Aditi,218836
8851,2021-08-10 02:03,Julius Packiam-Joshilay,Bande Hain Hum Uske,184633
8852,2021-08-10 02:16,A.R. Rahman,Rehna Tu,25245
8853,2021-08-10 02:16,Pritam,Phir Le Aya Dil - Reprise,1046
8854,2021-08-10 02:16,Arijit Singh,Humdard,112
8855,2021-08-10 02:16,Vishal-Shekhar,Khuda Jaane,651
8856,2021-08-10 02:16,Jatin-Lalit,Chand Sifarish,261
8857,2021-08-10 02:26,A.R. Rahman,Jashn-E-Bahaaraa,1780
8858,2021-08-10 02:26,Lucky Ali,Safarnama,200019
8859,2021-08-10 02:26,Sunidhi Chauhan,Aisa Kyun Maa,818
8860,2021-08-10 02:26,Pritam,Malang,39389
8861,2021-08-10 02:30,Joi Barua,Dil Dhadakne Do,230318
8862,2021-08-10 02:59,Vishal-Shekhar,Bin Tere,122358
8863,2021-08-10 06:57,Vishal-Shekhar,Bin Tere,67934
8864,2021-08-10 06:57,Atif Aslam,Main Rang Sharbaton Ka,890
8865,2021-08-10 06:57,Pritam,Tu Chahiye,1502
8866,2021-08-10 06:58,Blaaze,Dilli - 6,1176
8867,2021-08-10 07:02,Mohit Chauhan,Matargashti,233370
8868,2021-08-10 07:07,Pritam,Naina,225750
8869,2021-08-10 07:12,Pritam,Kyon,266053
8870,2021-08-10 07:19,Salim–Sulaiman,O Re Piya,379768
8871,2021-08-10 07:33,Vishal-Shekhar,Nashe Si Chadh Gayi,1295
8872,2021-08-10 07:33,Raju Singh,Soniyo,1248
8873,2021-08-10 07:33,Sohail Rana,Aaj Jane Ki Zid Na Karo,39829
8874,2021-08-10 07:38,Pritam,Tu Jo Mila,242864
8875,2021-08-10 07:48,Mohit Chauhan,Masakali,395
8876,2021-08-10 15:14,Sid Sriram,"Arerey Manasa (From ""Falaknuma Das"")",301500
8877,2021-08-10 15:31,Ram Miriyala,"Chitti (From ""Jathi Ratnalu"")",184128
8878,2021-08-10 16:08,Karthik,Adire Hrudayam,287110
8879,2021-08-10 16:09,Harris Jayaraj,Manasuna Edho Raagam,11710
8880,2021-08-10 16:57,Unnikrishnan,Manasavacha,118103
8881,2021-08-10 17:27,Unnikrishnan,Manasavacha,169552
8882,2021-08-10 17:30,Devi Sri Prasad,Eswara,206167
8883,2021-08-10 17:36,Shakthisree Gopalan,Reppakelaa Vodhaarpu,239414
8884,2021-08-10 17:40,Haricharan,Yemito,268826
8885,2021-08-10 17:47,Pradeep Kumar,Life Of Ram - Telugu,364375
8886,2021-08-10 18:33,Kala Bhairava,Tharagathi Gadhi - Telugu,34115
8887,2021-08-11 02:17,Kala Bhairava,Tharagathi Gadhi - Telugu,179789
8888,2021-08-11 02:21,Anurag Kulkarni,Asha Pasham,260000
8889,2021-08-11 02:27,Devi Sri Prasad,Naa Kanulu Yepudu,249929
8890,2021-08-11 02:30,Ritviz,Liggi,181176
8891,2021-08-11 02:35,Haricharan,Ay Pilla - Telugu,253773
8892,2021-08-11 02:40,Vijay Prakash,Taanu Nenu,253942
8893,2021-08-11 02:45,Harris Jayaraj,Neekem Kaavaalo Cheppu,311053
8894,2021-08-11 02:50,"Sid Sriram, Satya Yamini",Aanandam Madike,218406
8895,2021-08-11 02:50,Vijay Yesudas,Ningi Chutte - Telugu,2690
8896,2021-08-11 02:50,L. V. Revanth,Luckkanna Mate Nillu,3342
8897,2021-08-11 02:51,Anurag Kulkarni,Aagi Aagi,7884
8898,2021-08-11 02:54,Harini,Samayama,198951
8899,2021-08-11 02:59,Hariharan,Kannulo Unnavu,318682
8900,2021-08-11 03:05,Govind Vasantha,"Oohale - From ""Jaanu""",298736
8901,2021-08-11 03:11,Harris Jayaraj,Monna Kanipinchavu,332013
8902,2021-08-11 03:15,Ritviz,Jeet,184848
8903,2021-08-11 03:27,Anurag Kulkarni,Nee Chitram Choosi,129795
8904,2021-08-11 08:08,Anurag Kulkarni,Nee Chitram Choosi,5621
8905,2021-08-11 08:13,Haricharan,Nuvvante Na Navvu,274307
8906,2021-08-11 08:27,Sid Sriram,Egiregire,161432
8907,2021-08-12 03:50,Sid Sriram,Inkem Inkem Inkem Kaavaale,712
8908,2021-08-12 03:50,Sid Sriram,Egiregire,0
8909,2021-08-12 03:50,Vijay Prakash,Idhe Kadha Nee Katha,743
8910,2021-08-12 03:51,Mangli,Bullet,628
8911,2021-08-12 03:51,Dhee,"O Sakkanoda (From ""Guru"")",713
8912,2021-08-12 03:51,Karthik,O My Friend,4452
8913,2021-08-12 03:51,Anurag Kulkarni,"Nijamena (From ""Sita"")",3435
8914,2021-08-12 03:52,Sid Sriram,Maruvaali (From Thoota),134
8915,2021-08-12 03:52,A.R. Rahman,Nuvvunte Naa Jathagaa,0
8916,2021-08-12 03:52,Mangli,Saranga Dariya,995
8917,2021-08-12 03:52,Sunitha,Varsham Munduga - Telugu,1121
8918,2021-08-12 03:52,Harris Jayaraj,Naaloney Pongaynu,192
8919,2021-08-12 03:52,Karthik,Chilipiga,0
8920,2021-08-12 03:52,Sid Sriram,"Yemunnave Pilla - From ""Nallamalla""",969
8921,2021-08-12 03:52,Anurag Kulkarni,Arere Aakasham - Telugu,786
8922,2021-08-12 03:58,A.R. Rahman,Nuvvunte Naa Jathagaa,352613
8923,2021-08-12 04:02,Anurag Kulkarni,Arere Aakasham - Telugu,206250
8924,2021-08-12 04:06,Karthik,Pilla O Pilla,240131
8925,2021-08-12 04:15,Hariharan,Vurike Chilakaa - Bombay / Soundtrack Version,437933
8926,2021-08-12 04:20,Ritviz,Udd Gaye,945
8927,2021-08-12 04:20,Sid Sriram,Samajavaragamana,654
8928,2021-08-12 04:20,G. V. Prakash,Inka Edho,1318
8929,2021-08-12 04:20,Hiphop Tamizha,Amigo,23
8930,2021-08-12 04:20,Haricharan,Hey Badhulu Cheppavey,189172
8931,2021-08-12 04:20,Ram Miriyala,Puttene Prema,668
8932,2021-08-12 04:21,Hemachandra Vedala,Chudandi Saaru,0
8933,2021-08-12 04:21,Sid Sriram,Teliyade Teliyade,1150
8934,2021-08-12 04:21,Vidya Vox,Cheap Thrills,914
8935,2021-08-12 04:21,G. V. Prakash,Pilla Puli,621
8936,2021-08-12 04:21,Kala Bhairava,Yetu Pone,390
8937,2021-08-12 04:21,Chinmayi,Yenti Yenti,711
8938,2021-08-12 04:21,Sathyaprakash,Chakkori,0
8939,2021-08-12 04:21,Harris Jayaraj,Athey Nanne,1644
8940,2021-08-12 04:55,Kala Bhairava,Yetu Pone,215489
8941,2021-08-12 15:28,Pritam,Aabaad Barbaad,309103
8942,2021-08-12 15:30,Pritam,Hardum Humdum,67114
8943,2021-08-13 03:46,Pritam,Te Amo (Duet),284723
8944,2021-08-13 03:50,Pritam,Ilahi,228982
8945,2021-08-13 03:53,Sachin-Jigar,Saibo,195253
8946,2021-08-13 03:54,Javed Ali,Guzarish,18158
8947,2021-08-13 03:58,Lucky Ali,Safarnama,251402
8948,2021-08-13 04:23,Atif Aslam,Tu Jaane Na,219840
8949,2021-08-13 10:06,Lucky Ali,O Sanam,21341
8950,2021-08-13 10:10,Lucky Ali,O Sanam,200671
8951,2021-08-13 10:14,Lucky Ali,Safarnama,238935
8952,2021-08-13 10:14,Lucky Ali,Na Tum Jano Na Hum,12771
8953,2021-08-13 10:14,Lucky Ali,Hairat,39775
8954,2021-08-13 10:15,Vishal-Shekhar,Aahista Aahista,48960
8955,2021-08-13 10:15,Lucky Ali,Dekha Hai Aise Bhi,214
8956,2021-08-13 10:15,Lucky Ali,Aa Bhi Ja Aa Bhi Ja - Sur (The Melody Of Life) / Soundtrack Version,0
8957,2021-08-13 10:15,Lucky Ali,Tere Mere Saath,0
8958,2021-08-13 10:15,Lucky Ali,Ek Pal Ka Jeena,797
8959,2021-08-13 10:15,Lucky Ali,Kitni Haseen Zindagi,0
8960,2021-08-13 10:16,Lucky Ali,Kabhi Aisa Lagta Hai,49936
8961,2021-08-13 10:17,Lucky Ali,Gori Teri Aankhen,45145
8962,2021-08-13 10:24,Lucky Ali,Jaane Kya Dhoondta Hai - Sur (The Melody Of Life) / Soundtrack Version,426173
8963,2021-08-13 10:27,Lucky Ali,Tum Ho Wohi,9109
8964,2021-08-13 10:34,A.R. Rahman,Tum Tak,738
8965,2021-08-13 10:34,Pritam,Phir Le Aya Dil,4638
8966,2021-08-13 10:34,Vishal-Shekhar,Zehnaseeb,1793
8967,2021-08-13 10:34,Atif Aslam,Hona Tha Pyar,920
8968,2021-08-13 10:34,Lucky Ali,Safarnama,234380
8969,2021-08-13 10:34,Kailash Kher,Kaun Hain Voh,913
8970,2021-08-13 10:34,Pritam,Main Kya Karoon,198
8971,2021-08-13 10:34,A.R. Rahman,Taare Ginn,1528
8972,2021-08-13 10:34,Vishal-Shekhar,Ishq Bulaava,1967
8973,2021-08-13 10:34,Arijit Singh,Mast Magan,3965
8974,2021-08-13 10:34,Lucky Ali,Hairat,1296
8975,2021-08-13 10:36,Atif Aslam,Hona Tha Pyar,83953
8976,2021-08-13 10:36,Pritam,Main Kya Karoon,1005
8977,2021-08-13 10:36,Papon,Kaun Mera,340
8978,2021-08-13 10:36,Sohail Rana,Aaj Jane Ki Zid Na Karo,4074
8979,2021-08-13 10:36,A.R. Rahman,Tu Koi Aur Hai,0
8980,2021-08-13 10:36,Vishal-Shekhar,Ishq Wala Love,1293
8981,2021-08-13 10:36,Sachin-Jigar,Saibo,1180
8982,2021-08-13 10:40,Pritam,Ilahi (Reprise),214796
8983,2021-08-13 10:44,Sunidhi Chauhan,Aisa Kyun Maa,211401
8984,2021-08-13 10:45,Mohit Chauhan,Tujhe Bhula Diya,1198
8985,2021-08-13 10:47,A.R. Rahman,The Dichotomy Of Fame,153270
8986,2021-08-13 10:48,Pritam,Ik Vaari Aa,737
8987,2021-08-13 10:48,Pritam,Kalank (Title Track),746
8988,2021-08-13 10:48,Vishal-Shekhar,Bulleya,1353
8989,2021-08-13 10:53,Alka Yagnik,Agar Tum Saath Ho,341054
8990,2021-08-13 10:58,Javed-Mohsin,Pal,247286
8991,2021-08-13 11:02,A.R. Rahman,Tu Hai,238688
8992,2021-08-13 11:06,Vishal-Shekhar,Dil Diyan Gallan,192404
8993,2021-08-13 13:23,Atif Aslam,Tu Jaane Na,4626
8994,2021-08-13 13:23,Julius Packiam-Joshilay,Bande Hain Hum Uske,184633
8995,2021-08-13 13:23,Arijit Singh,Mast Magan,23
8996,2021-08-13 13:23,Sachin-Jigar,Saibo,718
8997,2021-08-13 13:23,Javed Ali,Guzarish,157
8998,2021-08-13 13:27,Lucky Ali,Safarnama,251402
8999,2021-08-13 13:29,Pritam,Phir Le Aya Dil,101668
9000,2021-08-13 13:29,Atif Aslam,Tera Hone Laga Hoon,1534
9001,2021-08-13 13:33,Vishal-Shekhar,Ishq Wala Love,257973
9002,2021-08-13 13:47,Roop Kumar Rathod,Tujh Mein Rab Dikhta Hai,163806
9003,2021-08-13 17:04,Jasleen Royal,Nachde Ne Saare,1491
9004,2021-08-13 17:07,Mohit Chauhan,Matargashti,114255
9005,2021-08-13 17:07,Pritam,Naina,1875
9006,2021-08-13 17:07,Sohail Rana,Aaj Jane Ki Zid Na Karo,3860
9007,2021-08-13 17:07,Pritam,Ilahi (Reprise),1305
9008,2021-08-13 17:08,A.R. Rahman,Tum Tak,1144
9009,2021-08-13 17:08,Atif Aslam,Hona Tha Pyar,1310
9010,2021-08-13 17:08,Vishal-Shekhar,Khuda Jaane,1078
9011,2021-08-13 17:08,Pritam,Main Kya Karoon,1077
9012,2021-08-13 17:08,Alka Yagnik,Agar Tum Saath Ho,1158
9013,2021-08-13 17:08,Arijit Singh,Qaafirana,1643
9014,2021-08-13 17:08,Sunidhi Chauhan,Lae Dooba,0
9015,2021-08-13 17:11,Rashid Ali,Kabhi Kabhi Aditi,218836
9016,2021-08-13 17:12,Shaan,Chaar Kadam,9178
9017,2021-08-13 17:16,Pritam,Kabira (Encore),270438
9018,2021-08-13 17:23,A.R. Rahman,Jashn-E-Bahaaraa,315173
9019,2021-08-13 17:30,Meghna Mishra,Nachdi Phira,255215
9020,2021-08-13 18:01,Vishal-Shekhar,Falak Tak,56528
9021,2021-08-14 03:18,Anu Malik,Moh Moh Ke Dhaage (Female),322899
9022,2021-08-14 03:22,Anu Malik,Prem's Theme,184868
9023,2021-08-14 03:36,Roop Kumar Rathod,Maula Mere Maula,284360
9024,2021-08-14 03:47,Arko,Nazm Nazm,226941
9025,2021-08-14 03:48,Pritam,Aabaad Barbaad,48566
9026,2021-08-14 03:51,Arko,Nazm Nazm,226941
9027,2021-08-14 03:52,Amit Trivedi,Manja,39840
9028,2021-08-14 07:27,Amit Trivedi,Manja,177187
9029,2021-08-14 07:29,Rochak Kohli,Saadi Galli Aaja,1303
9030,2021-08-14 07:29,Arko,Saathi Rey,31300
9031,2021-08-14 07:29,Amit Trivedi,Shubhaarambh,480
9032,2021-08-14 07:29,Arko,Teri Mitti,728
9033,2021-08-14 07:29,Rochak Kohli,Tera Yaar Hoon Main,0
9034,2021-08-14 07:29,Sachin-Jigar,Maana Ke Hum Yaar Nahin,1150
9035,2021-08-14 07:29,Arko,Dariya,0
9036,2021-08-14 07:29,Arijit Singh,Raakh,0
9037,2021-08-14 07:29,Javed-Mohsin,Pal,0
9038,2021-08-14 07:29,Amit Trivedi,Meethi Boliyaan,322
9039,2021-08-14 07:29,A.R. Rahman,Maahi Ve,0
9040,2021-08-14 07:29,Monali Thakur,Sawaar Loon,4235
9041,2021-08-14 07:29,Sachin-Jigar,Afeemi,0
9042,2021-08-14 07:29,Anu Malik,Prem's Theme,667
9043,2021-08-14 07:30,Tejas Menon,Dheemi,8950
9044,2021-08-14 07:40,Sultana,تسالات الهضرة,1677
9045,2021-08-14 07:40,Shweta Pandit,Heera,121
9046,2021-08-14 07:40,Sultana,Kaymak,0
9047,2021-08-14 07:40,Sultana,Bembe Dub,0
9048,2021-08-14 07:40,Nooran Sisters,Bol Maaye,0
9049,2021-08-14 07:40,Heera,Maar Chadapa,0
9050,2021-08-14 07:40,Krissy,12:51 - Piano Version,600
9051,2021-08-14 07:40,Shweta Pandit,Kesariya Balam (The Wedding Story),2120
9052,2021-08-14 07:40,Hans Raj Hans,Duma Dum Mast Qalandar,153
9053,2021-08-14 07:40,Nooran Sisters,Jindriye,0
9054,2021-08-14 07:40,Hans Raj Hans,Mere Naina Vich-Rehan De,0
9055,2021-08-14 07:40,Sultana,Patakha Guddi,285185
9056,2021-08-14 07:40,Krissy,We Can't Be,0
9057,2021-08-14 08:32,Sachin-Jigar,Saibo,171160
9058,2021-08-14 09:01,Sachin-Jigar,Saibo,190970
9059,2021-08-14 11:47,Sachin-Jigar,Saibo,195253
9060,2021-08-14 11:56,Lucky Ali,O Sanam,223027
9061,2021-08-14 12:00,Lucky Ali,Safarnama,251402
9062,2021-08-14 12:19,Lucky Ali,Hairat,170754
9063,2021-08-14 16:18,Anurag Kulkarni,Asha Pasham,260000
9064,2021-08-14 16:26,Venkat Rao,Yemi Janmanu,265436
9065,2021-08-14 16:53,Kishore Polimera,Kalakatta Kali,33828
9066,2021-08-15 03:05,Sweekar Agasthi,Patti Patti,269160
9067,2021-08-15 03:09,Yazin Nizar,Pranam Nilavadhe,221418
9068,2021-08-15 03:18,Rajesh Murugesan,Pravahinche,2194
9069,2021-08-15 03:18,Yazin Nizar,Pranam Nilavadhe,23
9070,2021-08-15 03:18,Vijay Yesudas,Nee Mayalo Padithe,8793
9071,2021-08-15 03:22,Yazin Nizar,Pranam Nilavadhe,221418
9072,2021-08-15 03:25,Rajesh Murugesan,Pravahinche,120000
9073,2021-08-15 03:25,Vijay Yesudas,Naa Kosam,5086
9074,2021-08-15 03:25,Vijay Yesudas,Nee Mayalo Padithe,2105
9075,2021-08-15 03:53,Yazin Nizar,Pranam Nilavadhe,163223
9076,2021-08-15 08:58,Glen Hansard,Once,10015
9077,2021-08-15 09:04,Glen Hansard,Falling Slowly,244133
9078,2021-08-15 09:08,Marketa Irglova and Glen Hansard,If You Want Me,228786
9079,2021-08-15 09:23,Glen Hansard,Broken Hearted Hoover Fixer Sucker Guy,9960
9080,2021-08-16 02:48,A.R. Rahman,Patchani Thota,276733
9081,2021-08-16 02:54,A.R. Rahman,Elay Jelle,371520
9082,2021-08-16 02:59,A.R. Rahman,Gunzukunnaa,286640
9083,2021-08-16 03:11,A.R. Rahman,Mamathe Neevule,125371
9084,2021-08-16 04:18,Udit Narayan,Yun Hi Chala Chal,446986
9085,2021-08-16 04:21,Udit Narayan,Aahista Aahista,168187
9086,2021-08-16 04:27,A.R. Rahman,Yeh Jo Des Hai Tera,388106
9087,2021-08-16 04:40,Madhushri,Pal Pal Hai Bhaari (Flute),66333
9088,2021-08-16 05:07,Udit Narayan,Yun Hi Chala Chal,122504
9089,2021-08-16 12:24,Udit Narayan,Yun Hi Chala Chal,324817
9090,2021-08-16 12:32,Udit Narayan,Aahista Aahista,408026
9091,2021-08-16 12:38,A.R. Rahman,Yeh Jo Des Hai Tera (Instrumental),235106
9092,2021-08-16 12:44,Madhushree,Pal Pal Hai Bhaari,376654
9093,2021-08-16 12:48,Alka Yagnik,Dekho Na,138871
9094,2021-08-17 03:57,A.R. Rahman,Yeh Jo Des Hai Tera,388106
9095,2021-08-17 04:02,Madhushri,Pal Pal Hai Bhaari (Flute),218186
9096,2021-08-17 04:17,Haricharan,Ay Pilla - Telugu,106670
9097,2021-08-17 04:24,A.R. Rahman,Nadaan Parinde,384000
9098,2021-08-17 04:31,Lucky Ali,Safarnama,1369
9099,2021-08-17 04:31,Sid Sriram,"Parayuvaan - From ""Ishq""",277346
9100,2021-08-17 12:15,Lucky Ali,Safarnama,137600
9101,2021-08-17 12:19,Lucky Ali,Safarnama,250034
9102,2021-08-17 12:26,Pradeep Kumar,Life Of Ram - Telugu,364375
9103,2021-08-17 12:34,Karthik,"Thooriga - From ""Navarasa""",202135
9104,2021-08-17 12:37,A.R. Rahman,Main Tumhara,168731
9105,2021-08-17 12:38,A.R. Rahman,Main Tumhara,90215
9106,2021-08-17 13:40,Vishal-Shekhar,Zehnaseeb,212746
9107,2021-08-17 17:13,Vishal-Shekhar,Zehnaseeb,4699
9108,2021-08-17 17:13,Vishal-Shekhar,Zehnaseeb,222
9109,2021-08-17 17:13,Sachin-Jigar,Saibo,0
9110,2021-08-17 17:28,Sachin-Jigar,Saibo,170389
9111,2021-08-17 23:56,Kottakkal Madhu,Ariyathariyathe,12959
9112,2021-08-17 23:56,Prithviraj Sukumaran,Adakachakko,13443
9113,2021-08-17 23:57,Nanjiyamma,Kalakkatha,102578
9114,2021-08-17 23:58,Prithviraj Sukumaran,Adakachakko,11882
9115,2021-08-18 00:01,Nanjiyamma,Kalakkatha,212573
9116,2021-08-18 00:58,Prithviraj Sukumaran,Adakachakko,49314
9117,2021-08-18 05:12,Prithviraj Sukumaran,Adakachakko,22352
9118,2021-08-18 05:28,Nanjiyamma,Kalakkatha,69763
9119,2021-08-18 05:38,Vishal-Shekhar,Zehnaseeb,61811
9120,2021-08-18 05:39,Lizzo,Rumors (feat. Cardi B),7314
9121,2021-08-18 05:39,The Weeknd,Take My Breath,4504
9122,2021-08-18 05:39,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),8150
9123,2021-08-18 05:39,The Kid LAROI,STAY (with Justin Bieber),10356
9124,2021-08-18 05:39,Måneskin,Beggin',15000
9125,2021-08-18 05:40,Bruno Mars,Skate,12979
9126,2021-08-18 05:40,Olivia Rodrigo,good 4 u,24288
9127,2021-08-18 05:40,Shouse,Love Tonight - Edit,1996
9128,2021-08-18 05:40,Måneskin,I WANNA BE YOUR SLAVE,3413
9129,2021-08-19 13:30,Vivek - Mervin,"Andhame Athivai Vasthe - From ""Sulthan""",288745
9130,2021-08-19 13:44,"Sid Sriram, Satya Yamini",Aanandam Madike,169166
9131,2021-08-19 13:44,Ashwin Gopakumar,Payye Veesum,1431
9132,2021-08-19 13:46,"Sid Sriram, Satya Yamini",Aanandam Madike,159846
9133,2021-08-20 12:10,Glen Hansard,Falling Slowly,244133
9134,2021-08-20 12:15,Marketa Irglova and Glen Hansard,If You Want Me,228786
9135,2021-08-20 12:16,Glen Hansard,Broken Hearted Hoover Fixer Sucker Guy,53093
9136,2021-08-20 12:19,Glen Hansard,When Your Mind's Made Up,221733
9137,2021-08-20 12:22,Glen Hansard,Lies,104216
9138,2021-08-20 12:43,Glen Hansard,Falling Slowly,112703
9139,2021-08-21 12:09,M. M. Keeravani,"Chitapata Chinukulu (From ""Aithe"")",4588
9140,2021-08-21 12:11,Rakendu Mouli,Manasu Palike,3885
9141,2021-08-21 12:16,M. M. Keeravani,"Chitapata Chinukulu (From ""Aithe"")",322403
9142,2021-08-21 12:32,M. M. Keeravani,"Chitapata Chinukulu (From ""Aithe"")",322403
9143,2021-08-22 13:18,Glen Hansard,Falling Slowly,244133
9144,2021-08-22 13:21,Joshua Radin,A World to Explore,180000
9145,2021-08-22 13:24,Nick Drake,Place To Be,160925
9146,2021-08-22 13:27,Damien Rice,9 Crimes,217946
9147,2021-08-22 13:31,Peter Bradley Adams,My Arms Were Always Around You,200800
9148,2021-08-22 13:33,Glen Hansard,Take The Heartland,165360
9149,2021-08-22 13:49,Roo Panes,My Sweet Refuge,42859
9150,2021-08-23 12:41,Yazin Nizar,Pranam Nilavadhe,200200
9151,2021-08-23 12:44,Amos Lee,"Keep It Loose, Keep It Tight",188080
9152,2021-08-23 12:50,Nathaniel Rateliff,All Or Nothing,301800
9153,2021-08-23 12:54,Glen Hansard,Winning Streak,201826
9154,2021-08-23 12:59,Damien Rice,9 Crimes,217946
9155,2021-08-23 13:50,Roo Panes,Little Giant,194709
9156,2021-08-24 12:22,Murugavel,Thangamey,185447
9157,2021-08-24 12:44,Ghibran,Yaar Azhaippadhu,223520
9158,2021-08-24 16:55,Sachin-Jigar,Saibo,195253
9159,2021-08-24 17:09,Sachin-Jigar,Saibo,195253
9160,2021-08-24 17:30,Sachin-Jigar,Saibo,98360
9161,2021-08-24 18:45,Sachin-Jigar,Saibo,197043
9162,2021-08-24 19:00,Sachin-Jigar,Gulabi,36400
9163,2021-08-24 19:16,Klem Schen,Message,10815
9164,2021-08-24 19:16,Klem Schen,Peaky Blinders,87005
9165,2021-08-24 19:30,Jack White,Love Is Blindness,76160
9166,2021-08-25 03:25,Otnicka,Where Are You,221669
9167,2021-08-25 03:31,Otnicka,Where Are You,71520
9168,2021-08-25 03:52,DHARIA,Tara Rita,5720
9169,2021-08-25 12:57,Blind Pilot,Half Moon,208053
9170,2021-08-25 13:02,Amos Lee,"Hang On, Hang On",250173
9171,2021-08-25 13:05,Roo Panes,I Just Love You,195453
9172,2021-08-25 13:46,Damien Rice,I Don't Want to Change You,277708
9173,2021-08-26 11:59,DJ Snake,Middle,220573
9174,2021-08-26 12:05,Keira Knightley,Tell Me If You Wanna Go Home,219586
9175,2021-08-26 12:05,Keira Knightley,Like A Fool,19452
9176,2021-08-26 12:07,Band of Silver,Caught in the Headlights,32343
9177,2021-08-26 12:07,Matthew And The Atlas,I Will Remain,16745
9178,2021-08-26 12:10,Lisa Hannigan,Fall,179826
9179,2021-08-26 12:13,Nick Drake,Which Will,176950
9180,2021-08-26 12:14,Matthew And The Atlas,I Will Remain,194
9181,2021-08-26 12:14,Glen Hansard,Leave,87292
